ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
9723,0.811,0.002,0.009,0.057,0.121
9724,0.558,0.001,0.017,0.352,0.072
9725,0.016,0.052,0.273,0.03,0.629
9726,0.001,0.188,0.059,0.013,0.739
9727,0.779,0.002,0.044,0.052,0.123
9728,0.002,0.044,0.058,0.017,0.879
9729,0.492,0,0.03,0.307,0.171
9730,0.612,0,0.015,0.106,0.267
9731,0.354,0,0.024,0.482,0.14
9732,0.047,0.003,0.214,0.427,0.309
9733,0.565,0,0.027,0.037,0.371
9734,0.461,0,0.009,0.28,0.25
9735,0.002,0.011,0.217,0.007,0.763
9736,0.208,0.005,0.041,0.147,0.599
9737,0.291,0.006,0.095,0.06,0.548
9738,0.008,0.038,0.238,0.008,0.708
9739,0.883,0.001,0.025,0.035,0.056
9740,0.005,0.024,0.152,0.011,0.808
9741,0.415,0.005,0.038,0.425,0.117
9742,0.335,0.001,0.041,0.425,0.198
9743,0.609,0,0.023,0.214,0.154
9744,0.73,0,0.001,0.053,0.216
9745,0.693,0.002,0.004,0.062,0.239
9746,0.661,0.001,0.027,0.226,0.085
9747,0.015,0.067,0.365,0.015,0.538
9748,0.421,0,0.024,0.399,0.156
9749,0.837,0,0.007,0.021,0.135
9750,0.331,0.007,0.046,0.411,0.205
9751,0.644,0,0.034,0.071,0.251
9752,0.465,0,0.016,0.028,0.491
9753,0,0.034,0.235,0.008,0.723
9754,0.523,0,0.017,0.19,0.27
9755,0.311,0,0.053,0.502,0.134
9756,0.855,0.003,0.005,0.02,0.117
9757,0.519,0,0.017,0.361,0.103
9758,0.694,0,0.004,0.018,0.284
9759,0.338,0,0.023,0.158,0.481
9760,0.337,0.001,0.03,0.469,0.163
9761,0.503,0,0.06,0.335,0.102
9762,0.002,0.024,0.05,0.006,0.918
9763,0.779,0,0.003,0.037,0.181
9764,0.725,0,0.011,0.022,0.242
9765,0.425,0.001,0.028,0.346,0.2
9766,0.562,0.003,0.015,0.273,0.147
9767,0.506,0,0.029,0.251,0.214
9768,0.348,0,0.054,0.448,0.15
9769,0.272,0.001,0.044,0.477,0.206
9770,0.262,0.003,0.06,0.5,0.175
9771,0.177,0.021,0.099,0.019,0.684
9772,0.334,0,0.06,0.464,0.142
9773,0.251,0,0.01,0.294,0.445
9774,0.126,0.004,0.08,0.181,0.609
9775,0.487,0,0.039,0.351,0.123
9776,0.343,0,0.005,0.451,0.201
9777,0.018,0.01,0.464,0.083,0.425
9778,0.551,0.001,0.027,0.293,0.128
9779,0.816,0.002,0.003,0.021,0.158
9780,0.029,0.054,0.274,0.011,0.632
9781,0.845,0.001,0.003,0.019,0.132
9782,0.003,0.04,0.077,0.012,0.868
9783,0.293,0.004,0.046,0.209,0.448
9784,0.039,0.015,0.195,0.481,0.27
9785,0.794,0.001,0.014,0.014,0.177
9786,0.616,0.001,0.007,0.18,0.196
9787,0.001,0.017,0.237,0.007,0.738
9788,0.003,0.021,0.334,0.017,0.625
9789,0.006,0.027,0.182,0.028,0.757
9790,0.176,0,0.14,0.553,0.131
9791,0.588,0.003,0.05,0.133,0.226
9792,0.604,0.007,0.052,0.143,0.194
9793,0.195,0.003,0.065,0.612,0.125
9794,0.575,0,0.012,0.274,0.139
9795,0.378,0,0.029,0.13,0.463
9796,0.054,0.004,0.117,0.663,0.162
9797,0.589,0,0.007,0.152,0.252
9798,0.801,0,0.003,0.091,0.105
9799,0.792,0,0.006,0.026,0.176
9800,0.72,0,0.008,0.123,0.149
9801,0.189,0,0.172,0.498,0.141
9802,0.794,0.009,0.008,0.067,0.122
9803,0,0.032,0.068,0.006,0.894
9804,0.262,0.005,0.059,0.549,0.125
9805,0.168,0.008,0.255,0.046,0.523
9806,0.434,0.001,0.026,0.403,0.136
9807,0.004,0.021,0.208,0.005,0.762
9808,0.63,0.005,0.037,0.179,0.149
9809,0.31,0,0.036,0.439,0.215
9810,0.003,0.036,0.122,0.016,0.823
9811,0.075,0.007,0.103,0.445,0.37
9812,0.308,0,0.011,0.204,0.477
9813,0.247,0.078,0.124,0.015,0.536
9814,0.026,0.018,0.062,0.046,0.848
9815,0.551,0.001,0.009,0.21,0.229
9816,0.361,0,0.046,0.449,0.144
9817,0.858,0,0.004,0.066,0.072
9818,0.859,0.002,0.022,0.016,0.101
9819,0.047,0.002,0.194,0.374,0.383
9820,0.88,0.001,0.018,0.039,0.062
9821,0.366,0.001,0.043,0.114,0.476
9822,0.54,0,0.006,0.143,0.311
9823,0.364,0,0.049,0.44,0.147
9824,0.054,0.002,0.245,0.395,0.304
9825,0.467,0,0.064,0.239,0.23
9826,0.634,0.014,0.118,0.132,0.102
9827,0.623,0,0.003,0.013,0.361
9828,0.645,0,0.003,0.15,0.202
9829,0.38,0,0.033,0.393,0.194
9830,0.548,0,0.015,0.244,0.193
9831,0.445,0.002,0.015,0.295,0.243
9832,0.031,0.015,0.084,0.111,0.759
9833,0.621,0.001,0.017,0.193,0.168
9834,0.878,0.006,0.005,0.029,0.082
9835,0.767,0.001,0.026,0.017,0.189
9836,0.664,0,0.014,0.075,0.247
9837,0.568,0,0.003,0.218,0.211
9838,0.033,0.002,0.166,0.448,0.351
9839,0.83,0.001,0.002,0.026,0.141
9840,0.75,0,0.073,0.085,0.092
9841,0.6,0.002,0.012,0.036,0.35
9842,0.74,0,0.009,0.025,0.226
9843,0.877,0.002,0.024,0.031,0.066
9844,0.461,0,0.048,0.347,0.144
9845,0.037,0.109,0.018,0.026,0.81
9846,0.002,0.039,0.079,0.014,0.866
9847,0.572,0,0.047,0.184,0.197
9848,0.183,0.004,0.064,0.18,0.569
9849,0.624,0,0.003,0.106,0.267
9850,0.344,0.019,0.13,0.134,0.373
9851,0.034,0.013,0.124,0.06,0.769
9852,0.291,0,0.024,0.349,0.336
9853,0.681,0.002,0.054,0.097,0.166
9854,0.639,0.001,0.01,0.244,0.106
9855,0.352,0,0.037,0.525,0.086
9856,0.092,0.007,0.114,0.19,0.597
9857,0.61,0.001,0.03,0.18,0.179
9858,0.612,0,0.007,0.115,0.266
9859,0.425,0,0.047,0.35,0.178
9860,0.539,0.001,0.03,0.208,0.222
9861,0.235,0,0.009,0.164,0.592
9862,0.003,0.032,0.058,0.04,0.867
9863,0.349,0.001,0.033,0.34,0.277
9864,0.443,0,0.025,0.248,0.284
9865,0,0.01,0.102,0.016,0.872
9866,0.47,0,0.033,0.366,0.131
9867,0.389,0.031,0.048,0.025,0.507
9868,0.381,0,0.012,0.429,0.178
9869,0.676,0.001,0.01,0.11,0.203
9870,0.86,0.001,0.005,0.048,0.086
9871,0.006,0.022,0.296,0.017,0.659
9872,0.799,0,0.022,0.066,0.113
9873,0.684,0.001,0.004,0.033,0.278
9874,0.9,0,0.008,0.025,0.067
9875,0.784,0.001,0.004,0.025,0.186
9876,0.001,0.089,0.052,0.048,0.81
9877,0.376,0,0.019,0.434,0.171
9878,0.172,0.002,0.153,0.564,0.109
9879,0.457,0,0.053,0.407,0.083
9880,0.462,0.018,0.049,0.231,0.24
9881,0.775,0,0.002,0.106,0.117
9882,0.645,0.002,0.021,0.194,0.138
9883,0.003,0.048,0.054,0.011,0.884
9884,0.507,0.001,0.02,0.043,0.429
9885,0.643,0,0.005,0.243,0.109
9886,0.041,0.012,0.144,0.074,0.729
9887,0.055,0.027,0.056,0.052,0.81
9888,0.841,0,0.014,0.029,0.116
9889,0,0.011,0.207,0.005,0.777
9890,0.227,0,0.053,0.446,0.274
9891,0.487,0.006,0.103,0.242,0.162
9892,0.583,0,0.019,0.22,0.178
9893,0.314,0,0.046,0.541,0.099
9894,0.001,0.011,0.105,0.006,0.877
9895,0.001,0.032,0.132,0.014,0.821
9896,0.446,0.005,0.101,0.049,0.399
9897,0.009,0.005,0.147,0.023,0.816
9898,0.629,0,0.004,0.185,0.182
9899,0.882,0,0.004,0.026,0.088
9900,0.27,0.001,0.038,0.531,0.16
9901,0.671,0.002,0.054,0.12,0.153
9902,0.838,0,0.02,0.066,0.076
9903,0.01,0.016,0.229,0.015,0.73
9904,0.152,0.008,0.097,0.457,0.286
9905,0.06,0.004,0.039,0.288,0.609
9906,0.607,0,0.003,0.041,0.349
9907,0.001,0.006,0.141,0.006,0.846
9908,0.083,0.006,0.012,0.201,0.698
9909,0.018,0.015,0.171,0.079,0.717
9910,0.04,0.009,0.156,0.516,0.279
9911,0.659,0.001,0.023,0.131,0.186
9912,0.024,0.006,0.258,0.099,0.613
9913,0.543,0,0.026,0.256,0.175
9914,0.063,0.005,0.052,0.469,0.411
9915,0.736,0.001,0.016,0.024,0.223
9916,0.049,0.004,0.15,0.262,0.535
9917,0.317,0.032,0.034,0.019,0.598
9918,0.451,0.002,0.017,0.461,0.069
9919,0.711,0.004,0.008,0.2,0.077
9920,0.941,0,0,0.017,0.042
9921,0.352,0,0.052,0.285,0.311
9922,0.002,0.013,0.31,0.01,0.665
9923,0.057,0.007,0.055,0.244,0.637
9924,0.251,0,0.011,0.395,0.343
9925,0.032,0.002,0.113,0.601,0.252
9926,0.964,0,0.001,0.008,0.027
9927,0.559,0.003,0.037,0.016,0.385
9928,0.061,0.038,0.03,0.015,0.856
9929,0.101,0.012,0.073,0.07,0.744
9930,0.164,0.011,0.048,0.152,0.625
9931,0.386,0.001,0.026,0.492,0.095
9932,0.404,0.002,0.02,0.462,0.112
9933,0.521,0,0.018,0.305,0.156
9934,0.083,0.01,0.052,0.265,0.59
9935,0.289,0,0.015,0.084,0.612
9936,0.237,0.002,0.068,0.526,0.167
9937,0.019,0.057,0.384,0.017,0.523
9938,0.861,0.001,0.006,0.028,0.104
9939,0.567,0,0.013,0.166,0.254
9940,0.721,0,0.003,0.195,0.081
9941,0.391,0.001,0.085,0.384,0.139
9942,0.017,0.02,0.318,0.013,0.632
9943,0.666,0,0.016,0.157,0.161
9944,0.837,0.003,0.019,0.02,0.121
9945,0.806,0,0.003,0.108,0.083
9946,0.324,0,0.063,0.502,0.111
9947,0.781,0.001,0.02,0.018,0.18
9948,0.713,0,0.016,0.051,0.22
9949,0.22,0.001,0.066,0.505,0.208
9950,0.005,0.064,0.254,0.009,0.668
9951,0.24,0.001,0.028,0.209,0.522
9952,0.34,0,0.005,0.124,0.531
9953,0.834,0,0.004,0.046,0.116
9954,0.673,0.001,0.002,0.125,0.199
9955,0.666,0.001,0.002,0.075,0.256
9956,0.264,0.009,0.047,0.566,0.114
9957,0.053,0.027,0.054,0.018,0.848
9958,0.432,0.001,0.016,0.326,0.225
9959,0.259,0.002,0.098,0.424,0.217
9960,0.805,0,0.002,0.075,0.118
9961,0.693,0,0.006,0.185,0.116
9962,0.643,0.007,0.008,0.068,0.274
9963,0.781,0.002,0.039,0.012,0.166
9964,0.56,0.001,0.026,0.338,0.075
9965,0.867,0,0.006,0.019,0.108
9966,0.802,0.004,0.017,0.023,0.154
9967,0.015,0.102,0.202,0.017,0.664
9968,0.889,0.001,0.007,0.011,0.092
9969,0.404,0,0.038,0.427,0.131
9970,0,0.131,0.115,0.006,0.748
9971,0.316,0.004,0.038,0.468,0.174
9972,0.451,0,0.009,0.142,0.398
9973,0.656,0,0.004,0.16,0.18
9974,0.439,0,0.128,0.327,0.106
9975,0.004,0.029,0.067,0.203,0.697
9976,0.036,0.006,0.146,0.078,0.734
9977,0.001,0.019,0.145,0.007,0.828
9978,0.203,0.003,0.194,0.031,0.569
9979,0.015,0.01,0.054,0.013,0.908
9980,0.647,0,0.018,0.04,0.295
9981,0.484,0,0.021,0.32,0.175
9982,0.411,0,0.039,0.374,0.176
9983,0.72,0.001,0.005,0.124,0.15
9984,0.285,0,0.085,0.482,0.148
9985,0.723,0,0.004,0.088,0.185
9986,0.05,0.003,0.17,0.466,0.311
9987,0.351,0.002,0.036,0.439,0.172
9988,0.577,0,0.017,0.278,0.128
9989,0.589,0.001,0.006,0.145,0.259
9990,0.253,0.001,0.051,0.449,0.246
9991,0.696,0.01,0.008,0.18,0.106
9992,0.027,0.045,0.325,0.017,0.586
9993,0.06,0.027,0.112,0.352,0.449
9994,0.767,0.001,0.005,0.106,0.121
9995,0.784,0,0.016,0.085,0.115
9996,0.678,0,0.007,0.152,0.163
9997,0.352,0.003,0.056,0.411,0.178
9998,0.736,0,0.005,0.114,0.145
9999,0.517,0,0.058,0.317,0.108
10000,0.014,0.011,0.14,0.045,0.79
10001,0.819,0.002,0.002,0.028,0.149
10002,0.516,0.001,0.031,0.314,0.138
10003,0,0.008,0.153,0.009,0.83
10004,0.267,0.005,0.117,0.034,0.577
10005,0.349,0,0.052,0.401,0.198
10006,0.899,0,0.019,0.033,0.049
10007,0.082,0.003,0.033,0.318,0.564
10008,0.335,0,0.068,0.066,0.531
10009,0.03,0,0.182,0.398,0.39
10010,0,0.094,0.11,0.036,0.76
10011,0.351,0,0.022,0.429,0.198
10012,0.248,0.002,0.048,0.406,0.296
10013,0.848,0.004,0.023,0.027,0.098
10014,0.206,0.027,0.086,0.027,0.654
10015,0.745,0.004,0.015,0.015,0.221
10016,0.01,0.129,0.298,0.006,0.557
10017,0.395,0,0.048,0.39,0.167
10018,0.07,0.027,0.092,0.387,0.424
10019,0.079,0.005,0.143,0.314,0.459
10020,0.457,0.001,0.043,0.308,0.191
10021,0.526,0.001,0.042,0.075,0.356
10022,0.123,0.073,0.025,0.03,0.749
10023,0.314,0,0.059,0.444,0.183
10024,0.917,0.001,0.016,0.022,0.044
10025,0.574,0,0.016,0.152,0.258
10026,0.344,0,0.02,0.134,0.502
10027,0.826,0,0.036,0.063,0.075
10028,0.484,0,0.024,0.322,0.17
10029,0.597,0.002,0.038,0.28,0.083
10030,0.899,0,0.003,0.017,0.081
10031,0.013,0.031,0.161,0.033,0.762
10032,0.534,0,0.005,0.306,0.155
10033,0.303,0.001,0.012,0.276,0.408
10034,0.296,0.056,0.038,0.007,0.603
10035,0.721,0.001,0.022,0.08,0.176
10036,0.85,0.001,0.013,0.024,0.112
10037,0.045,0.003,0.25,0.444,0.258
10038,0.342,0,0.029,0.462,0.167
10039,0.002,0.037,0.054,0.007,0.9
10040,0.628,0.001,0.019,0.26,0.092
10041,0.906,0,0.008,0.009,0.077
10042,0.018,0.025,0.199,0.027,0.731
10043,0.466,0,0.016,0.384,0.134
10044,0.649,0.036,0.027,0.011,0.277
10045,0.002,0.017,0.061,0.007,0.913
10046,0.708,0,0.001,0.166,0.125
10047,0.637,0,0.022,0.082,0.259
10048,0.436,0,0.052,0.413,0.099
10049,0.535,0,0.014,0.258,0.193
10050,0.418,0,0.028,0.367,0.187
10051,0.528,0,0.014,0.355,0.103
10052,0.009,0.009,0.243,0.009,0.73
10053,0.004,0.01,0.374,0.022,0.59
10054,0.887,0,0.003,0.02,0.09
10055,0.882,0.001,0.003,0.03,0.084
10056,0.58,0,0.033,0.173,0.214
10057,0.508,0,0.025,0.24,0.227
10058,0.147,0.003,0.047,0.25,0.553
10059,0.66,0.002,0.006,0.185,0.147
10060,0.001,0.099,0.111,0.007,0.782
10061,0.145,0,0.091,0.424,0.34
10062,0.019,0.016,0.327,0.382,0.256
10063,0.445,0.001,0.014,0.06,0.48
10064,0.388,0,0.031,0.327,0.254
10065,0.687,0,0.005,0.031,0.277
10066,0.222,0.002,0.059,0.561,0.156
10067,0,0.017,0.127,0.012,0.844
10068,0.657,0.004,0.015,0.225,0.099
10069,0.605,0.001,0.051,0.2,0.143
10070,0,0.022,0.148,0.008,0.822
10071,0.015,0.036,0.167,0.018,0.764
10072,0.302,0.001,0.067,0.357,0.273
10073,0.911,0,0.013,0.012,0.064
10074,0.712,0.002,0.045,0.048,0.193
10075,0.021,0.009,0.467,0.053,0.45
10076,0.794,0,0.001,0.152,0.053
10077,0.003,0.011,0.216,0.006,0.764
10078,0.627,0,0.002,0.189,0.182
10079,0.529,0,0.012,0.253,0.206
10080,0.005,0.054,0.083,0.052,0.806
10081,0.501,0,0.041,0.302,0.156
10082,0.746,0.013,0.004,0.045,0.192
10083,0.806,0.002,0.006,0.027,0.159
10084,0,0.02,0.092,0.006,0.882
10085,0.626,0.001,0.004,0.193,0.176
10086,0.617,0.001,0.016,0.295,0.071
10087,0.775,0.001,0.005,0.014,0.205
10088,0.786,0,0.003,0.118,0.093
10089,0.403,0,0.018,0.376,0.203
10090,0.212,0.001,0.157,0.532,0.098
10091,0.359,0,0.02,0.535,0.086
10092,0.546,0,0.033,0.224,0.197
10093,0.344,0.001,0.04,0.211,0.404
10094,0.441,0,0.057,0.274,0.228
10095,0.53,0,0.014,0.166,0.29
10096,0.59,0,0.033,0.203,0.174
10097,0.708,0,0.002,0.083,0.207
10098,0,0.023,0.119,0.006,0.852
10099,0.123,0.006,0.089,0.291,0.491
10100,0.577,0.001,0.028,0.264,0.13
10101,0.301,0,0.018,0.323,0.358
10102,0.007,0.06,0.181,0.027,0.725
10103,0.7,0.002,0.022,0.03,0.246
10104,0.019,0.012,0.112,0.004,0.853
10105,0.333,0.034,0.03,0.007,0.596
10106,0.802,0,0.033,0.013,0.152
10107,0.046,0.003,0.066,0.388,0.497
10108,0.61,0.001,0.008,0.07,0.311
10109,0.379,0.002,0.044,0.405,0.17
10110,0.077,0.014,0.203,0.46,0.246
10111,0.614,0.002,0.027,0.054,0.303
10112,0.858,0,0.011,0.028,0.103
10113,0.006,0.042,0.286,0.008,0.658
10114,0.675,0.001,0.031,0.034,0.259
10115,0.111,0.029,0.211,0.094,0.555
10116,0.003,0.018,0.289,0.012,0.678
10117,0.901,0,0.007,0.02,0.072
10118,0.655,0.001,0.003,0.151,0.19
10119,0.836,0.007,0.021,0.017,0.119
10120,0.753,0.002,0.029,0.087,0.129
10121,0.674,0,0.017,0.055,0.254
10122,0.053,0.003,0.257,0.434,0.253
10123,0.344,0.024,0.267,0.085,0.28
10124,0.537,0.002,0.02,0.325,0.116
10125,0.793,0.001,0.002,0.016,0.188
10126,0.003,0.07,0.036,0.058,0.833
10127,0.806,0.001,0.018,0.047,0.128
10128,0.076,0.004,0.154,0.45,0.316
10129,0.003,0.089,0.102,0.022,0.784
10130,0.088,0.004,0.036,0.132,0.74
10131,0.875,0,0.016,0.009,0.1
10132,0.529,0.002,0.015,0.207,0.247
10133,0.021,0.006,0.295,0.075,0.603
10134,0.811,0,0.012,0.018,0.159
10135,0.726,0,0.005,0.139,0.13
10136,0.487,0,0.01,0.254,0.249
10137,0.306,0.018,0.058,0.506,0.112
10138,0.014,0.01,0.349,0.042,0.585
10139,0.357,0,0.059,0.441,0.143
10140,0.297,0.001,0.049,0.469,0.184
10141,0.019,0.021,0.245,0.026,0.689
10142,0.795,0,0.003,0.136,0.066
10143,0.401,0.16,0.031,0.02,0.388
10144,0.457,0,0.022,0.301,0.22
10145,0.022,0.044,0.453,0.078,0.403
10146,0.341,0.001,0.077,0.482,0.099
10147,0.074,0.008,0.067,0.075,0.776
10148,0.749,0,0.003,0.125,0.123
10149,0.863,0,0.011,0.026,0.1
10150,0.014,0.007,0.428,0.126,0.425
10151,0,0.015,0.103,0.006,0.876
10152,0.028,0.068,0.271,0.019,0.614
10153,0.911,0,0.009,0.026,0.054
10154,0.317,0,0.027,0.232,0.424
10155,0.695,0.001,0.007,0.045,0.252
10156,0.408,0.001,0.026,0.41,0.155
10157,0.777,0,0.004,0.142,0.077
10158,0.579,0,0.011,0.205,0.205
10159,0.682,0.001,0.006,0.02,0.291
10160,0.426,0.002,0.114,0.369,0.089
10161,0.004,0.097,0.252,0.023,0.624
10162,0.798,0.001,0.039,0.028,0.134
10163,0.247,0,0.051,0.526,0.176
10164,0.463,0.002,0.04,0.359,0.136
10165,0.749,0,0.002,0.038,0.211
10166,0.006,0.028,0.236,0.011,0.719
10167,0.03,0.001,0.162,0.357,0.45
10168,0.002,0.032,0.084,0.01,0.872
10169,0.62,0,0.007,0.041,0.332
10170,0.509,0,0.007,0.079,0.405
10171,0.002,0.022,0.102,0.008,0.866
10172,0.184,0.009,0.16,0.064,0.583
10173,0.645,0,0.002,0.196,0.157
10174,0.023,0.021,0.168,0.052,0.736
10175,0.379,0.032,0.032,0.018,0.539
10176,0.002,0.028,0.075,0.013,0.882
10177,0.073,0.029,0.163,0.03,0.705
10178,0.585,0.002,0.02,0.24,0.153
10179,0.014,0.034,0.278,0.048,0.626
10180,0.006,0.026,0.493,0.008,0.467
10181,0.615,0,0.001,0.204,0.18
10182,0.617,0.002,0.002,0.188,0.191
10183,0.449,0,0.027,0.425,0.099
10184,0.521,0,0.022,0.385,0.072
10185,0.018,0.013,0.136,0.084,0.749
10186,0.315,0.004,0.069,0.291,0.321
10187,0.919,0.002,0.001,0.013,0.065
10188,0.349,0,0.098,0.223,0.33
10189,0.874,0.001,0.013,0.031,0.081
10190,0.008,0.099,0.471,0.015,0.407
10191,0.821,0.002,0.011,0.012,0.154
10192,0,0.067,0.104,0.017,0.812
10193,0.45,0,0.035,0.447,0.068
10194,0.444,0,0.006,0.04,0.51
10195,0.176,0.001,0.128,0.498,0.197
10196,0.518,0,0.015,0.335,0.132
10197,0.006,0.017,0.173,0.011,0.793
10198,0.116,0.001,0.112,0.355,0.416
10199,0.478,0,0.025,0.172,0.325
10200,0.283,0.001,0.042,0.402,0.272
10201,0.429,0.001,0.003,0.067,0.5
10202,0.049,0.012,0.098,0.04,0.801
10203,0.396,0.006,0.045,0.304,0.249
10204,0.669,0,0.003,0.162,0.166
10205,0.277,0.002,0.036,0.476,0.209
10206,0.714,0,0.001,0.128,0.157
10207,0.575,0,0.027,0.244,0.154
10208,0.002,0.039,0.043,0.012,0.904
10209,0.068,0.017,0.152,0.321,0.442
10210,0.002,0.023,0.263,0.045,0.667
10211,0.286,0.002,0.042,0.494,0.176
10212,0.681,0,0.004,0.136,0.179
10213,0.339,0.006,0.06,0.075,0.52
10214,0.359,0,0.034,0.487,0.12
10215,0.331,0,0.169,0.295,0.205
10216,0.513,0.004,0.076,0.088,0.319
10217,0.348,0.001,0.051,0.312,0.288
10218,0.001,0.027,0.129,0.004,0.839
10219,0.888,0.003,0.014,0.015,0.08
10220,0.512,0,0.012,0.302,0.174
10221,0.769,0,0.002,0.043,0.186
10222,0,0.017,0.123,0.011,0.849
10223,0.065,0.02,0.199,0.476,0.24
10224,0.018,0.014,0.127,0.025,0.816
10225,0.84,0,0.015,0.026,0.119
10226,0.855,0,0.003,0.018,0.124
10227,0.34,0.012,0.076,0.404,0.168
10228,0.619,0,0.043,0.247,0.091
10229,0.007,0.03,0.128,0.018,0.817
10230,0.814,0,0.003,0.014,0.169
10231,0.896,0.002,0.017,0.015,0.07
10232,0.001,0.013,0.226,0.003,0.757
10233,0.661,0,0.002,0.041,0.296
10234,0.24,0,0.029,0.385,0.346
10235,0.018,0.016,0.122,0.039,0.805
10236,0.178,0.006,0.046,0.135,0.635
10237,0.778,0.001,0.015,0.117,0.089
10238,0.742,0,0.005,0.125,0.128
10239,0.272,0,0.042,0.481,0.205
10240,0.334,0.001,0.045,0.541,0.079
10241,0.75,0.003,0.063,0.038,0.146
10242,0.529,0,0.005,0.02,0.446
10243,0.508,0,0.002,0.289,0.201
10244,0.1,0,0.159,0.354,0.387
10245,0.021,0.045,0.063,0.054,0.817
10246,0.379,0,0.037,0.407,0.177
10247,0.436,0,0.031,0.355,0.178
10248,0.407,0.001,0.028,0.419,0.145
10249,0.708,0.002,0.002,0.02,0.268
10250,0.305,0,0.04,0.426,0.229
10251,0.889,0.001,0.019,0.013,0.078
10252,0.745,0,0.016,0.142,0.097
10253,0.469,0,0.017,0.418,0.096
10254,0.873,0,0.004,0.027,0.096
10255,0.012,0.005,0.242,0.019,0.722
10256,0.299,0,0.122,0.43,0.149
10257,0.009,0.018,0.195,0.016,0.762
10258,0.414,0,0.049,0.28,0.257
10259,0.898,0.004,0.018,0.005,0.075
10260,0.001,0.017,0.173,0.01,0.799
10261,0.668,0.001,0.011,0.198,0.122
10262,0.19,0,0.353,0.077,0.38
10263,0.666,0,0.021,0.024,0.289
10264,0.896,0,0,0.056,0.048
10265,0.613,0.001,0.016,0.176,0.194
10266,0.595,0.001,0.01,0.221,0.173
10267,0.568,0,0.009,0.248,0.175
10268,0.498,0,0.034,0.342,0.126
10269,0.009,0.005,0.273,0.02,0.693
10270,0.045,0.003,0.154,0.377,0.421
10271,0.022,0.021,0.245,0.016,0.696
10272,0.008,0.016,0.068,0.022,0.886
10273,0.571,0.001,0.007,0.336,0.085
10274,0.52,0.003,0.023,0.345,0.109
10275,0.227,0.003,0.13,0.091,0.549
10276,0.323,0.008,0.045,0.297,0.327
10277,0.216,0.003,0.08,0.509,0.192
10278,0.01,0.007,0.158,0.018,0.807
10279,0.224,0.002,0.267,0.069,0.438
10280,0.735,0.017,0.001,0.029,0.218
10281,0.324,0,0.05,0.272,0.354
10282,0.008,0.039,0.186,0.024,0.743
10283,0.076,0.017,0.126,0.283,0.498
10284,0.63,0,0.024,0.195,0.151
10285,0.025,0.065,0.216,0.024,0.67
10286,0.744,0,0.006,0.152,0.098
10287,0.413,0.019,0.045,0.017,0.506
10288,0.273,0.076,0.058,0.01,0.583
10289,0.497,0,0.019,0.329,0.155
10290,0.29,0,0.04,0.503,0.167
10291,0.014,0.026,0.359,0.024,0.577
10292,0.181,0.002,0.074,0.128,0.615
10293,0.583,0.006,0.063,0.211,0.137
10294,0.014,0.066,0.236,0.015,0.669
10295,0.023,0.036,0.144,0.063,0.734
10296,0.011,0.024,0.387,0.01,0.568
10297,0.69,0,0.002,0.137,0.171
10298,0.828,0,0.01,0.022,0.14
10299,0.239,0.11,0.099,0.011,0.541
10300,0.891,0.001,0.016,0.037,0.055
10301,0.698,0.001,0.014,0.192,0.095
10302,0.659,0,0.008,0.178,0.155
10303,0.259,0.001,0.078,0.507,0.155
10304,0.034,0.008,0.168,0.525,0.265
10305,0.309,0.001,0.031,0.535,0.124
10306,0.001,0.027,0.058,0.01,0.904
10307,0.612,0,0.002,0.163,0.223
10308,0.085,0.005,0.187,0.101,0.622
10309,0.216,0.002,0.083,0.547,0.152
10310,0.281,0,0.031,0.603,0.085
10311,0.334,0,0.083,0.422,0.161
10312,0.519,0,0.014,0.247,0.22
10313,0.922,0.001,0.007,0.011,0.059
10314,0.289,0.001,0.036,0.48,0.194
10315,0.602,0,0.003,0.188,0.207
10316,0.332,0,0.016,0.54,0.112
10317,0.487,0.004,0.029,0.041,0.439
10318,0.188,0.029,0.133,0.014,0.636
10319,0.044,0.002,0.063,0.439,0.452
10320,0.587,0,0.018,0.034,0.361
10321,0.002,0.032,0.257,0.019,0.69
10322,0.336,0,0.046,0.51,0.108
10323,0.003,0.019,0.178,0.011,0.789
10324,0.353,0.001,0.032,0.244,0.37
10325,0.465,0.119,0.027,0.01,0.379
10326,0.025,0.006,0.45,0.076,0.443
10327,0.283,0.003,0.117,0.374,0.223
10328,0.206,0.043,0.038,0.011,0.702
10329,0.547,0.003,0.024,0.318,0.108
10330,0.444,0.001,0.029,0.369,0.157
10331,0.521,0,0.019,0.062,0.398
10332,0.563,0,0.027,0.311,0.099
10333,0.815,0,0.005,0.015,0.165
10334,0.441,0,0.028,0.373,0.158
10335,0.582,0,0.014,0.15,0.254
10336,0.167,0.005,0.087,0.485,0.256
10337,0.41,0,0.018,0.117,0.455
10338,0.571,0.004,0.02,0.276,0.129
10339,0.027,0.006,0.134,0.113,0.72
10340,0.32,0.001,0.046,0.372,0.261
10341,0.052,0.003,0.104,0.391,0.45
10342,0.445,0.001,0.002,0.043,0.509
10343,0.019,0.024,0.433,0.053,0.471
10344,0.866,0,0.005,0.017,0.112
10345,0.429,0.018,0.047,0.323,0.183
10346,0.626,0.003,0.018,0.07,0.283
10347,0.035,0.04,0.215,0.01,0.7
10348,0.924,0,0.006,0.018,0.052
10349,0,0.026,0.06,0.009,0.905
10350,0.432,0.027,0.059,0.02,0.462
10351,0.017,0.009,0.17,0.016,0.788
